date,open,high,low,close
1/5/2018,2643.64,2655.27,2625.41,2654.8
2/5/2018,2654.24,2660.87,2631.7,2635.67
3/5/2018,2628.08,2637.14,2594.62,2629.73
4/5/2018,2621.45,2670.93,2615.32,2663.42
7/5/2018,2669.36,2683.35,2664.7,2672.63
8/5/2018,2670.26,2676.34,2655.2,2671.92
9/5/2018,2678.12,2701.27,2674.14,2697.79
10/5/2018,2705.02,2726.11,2704.54,2723.07
11/5/2018,2722.7,2732.86,2717.45,2727.72
14/5/2018,2733.37,2742.1,2725.47,2730.13
15/5/2018,2718.59,2718.59,2701.91,2711.45
16/5/2018,2712.62,2727.76,2712.17,2722.46
17/5/2018,2719.71,2731.96,2711.36,2720.13
18/5/2018,2717.35,2719.5,2709.18,2712.97
21/5/2018,2725.95,2739.19,2725.7,2733.01
22/5/2018,2738.34,2742.24,2721.88,2724.44
23/5/2018,2713.98,2733.33,2709.54,2733.29
24/5/2018,2730.94,2731.97,2707.38,2727.76
25/5/2018,2723.6,2727.36,2714.99,2721.33
29/5/2018,2705.11,2710.67,2676.81,2689.86
30/5/2018,2702.43,2729.34,2702.43,2724.01
31/5/2018,2720.98,2722.5,2700.68,2705.27
1/6/2018,2718.7,2736.93,2718.7,2734.62
4/6/2018,2741.67,2749.16,2740.54,2746.87
5/6/2018,2748.46,2752.61,2739.51,2748.8
6/6/2018,2753.25,2772.39,2748.46,2772.35
7/6/2018,2774.84,2779.9,2760.16,2770.37
8/6/2018,2765.84,2779.39,2763.59,2779.03
11/6/2018,2780.18,2790.21,2780.17,2782
12/6/2018,2785.6,2789.8,2778.78,2786.85
13/6/2018,2787.94,2791.47,2774.65,2775.63
14/6/2018,2783.21,2789.06,2776.52,2782.49
15/6/2018,2777.78,2782.81,2761.73,2779.66
18/6/2018,2765.79,2774.99,2757.12,2773.75
19/6/2018,2752.01,2765.05,2743.19,2762.59
20/6/2018,2769.73,2774.86,2763.91,2767.32
21/6/2018,2769.28,2769.28,2744.39,2749.76
22/6/2018,2760.79,2764.17,2752.68,2754.88
25/6/2018,2742.94,2742.94,2698.67,2717.07
26/6/2018,2722.12,2732.91,2715.6,2723.06
27/6/2018,2728.45,2746.09,2699.38,2699.63
28/6/2018,2698.69,2724.34,2691.99,2716.31
29/6/2018,2727.13,2743.26,2718.03,2718.37
