date,open,high,low,close
2/6/2020,163.89,164.08,161.86,162.6
3/6/2020,160.34,160.9,158.82,159.6
4/6/2020,161.14,161.87,159.84,161.28
5/6/2020,158.72,158.72,157.035,158.01
8/6/2020,158.9,159.8599,158.47,159.72
9/6/2020,161.1,161.775,160.87,161.26
10/6/2020,162.1,163.63,160.52,163.57
11/6/2020,163.35,164.06,161.9701,162.39
12/6/2020,163.41,163.88,162.56,162.62
15/6/2020,160.52,162.56,160.16,162.33
16/6/2020,161.85,162.685,161.36,162.25
17/6/2020,162,162.62,161.77,162.56
18/6/2020,162.1965,162.32,161.44,162.24
19/6/2020,162.87,164.09,162.78,164.03
22/6/2020,165.06,165.73,164.41,165.09
23/6/2020,165.63,166.52,165.52,166.48
24/6/2020,166.01,166.99,165.45,165.9
25/6/2020,165.89,165.91,165.16,165.8
26/6/2020,164.87,166.56,164.22,166.54
29/6/2020,166.56,166.8,166.18,166.63
30/6/2020,166.31,167.9906,166.185,167.37
1/7/2020,167.05,167.06,165.34,166.62
2/7/2020,166.2,167.24,166.02,166.98
6/7/2020,167.75,168,167.1901,167.98
7/7/2020,167.41,169.04,167.38,169.04
8/7/2020,170.32,170.8558,169.7827,170.09
9/7/2020,170.48,170.635,168.78,169.63
10/7/2020,169.95,170.15,168.57,169.19
13/7/2020,170.29,170.42,169.16,169.4
14/7/2020,168.97,170.2,168.8141,170.19
15/7/2020,169.62,170.43,169.39,170.34
16/7/2020,169.8,169.995,168.65,168.73
17/7/2020,169.94,170.27,169.605,170.12
20/7/2020,170.76,171.07,170.27,170.94
21/7/2020,172.53,173.25,172.31,173
22/7/2020,174.05,175.77,173.76,175.63
23/7/2020,176.17,178.41,175.65,177.18
24/7/2020,179.14,179.16,178.2,178.7
27/7/2020,181.85,182.83,181.53,182.23
28/7/2020,182.02,184.26,181.42,183.75
29/7/2020,184.0089,186.14,182.39,185.13
30/7/2020,183.44,184.33,182.13,183.76
31/7/2020,184.51,185.7501,184.165,185.43
3/8/2020,185.05,185.82,184.2,185.64
4/8/2020,185.61,189.6,185.21,189.59
5/8/2020,191.65,193.13,190.62,191.35
6/8/2020,193.74,194.4499,192.5207,193.89
7/8/2020,192.705,192.96,189.33,190.81
10/8/2020,191.2,192.61,189.66,190.15
11/8/2020,183.57,183.98,179.43,179.94
12/8/2020,182.61,183.1,179.04,179.1
13/8/2020,181.56,184.7,181.36,183.33
14/8/2020,183.44,183.72,181.49,182.54
17/8/2020,184.69,187.01,184.66,186.5
18/8/2020,189.18,189.4,185.63,188.18
19/8/2020,187.21,187.46,181.71,182.24
20/8/2020,181.19,183.71,180.93,183.5
21/8/2020,182.14,182.81,180.47,182.03
24/8/2020,182.91,182.925,180.685,181
25/8/2020,181.06,181.25,179.731,181.22
26/8/2020,180.26,183.58,180.2,183.36
27/8/2020,185,185.17,179.37,181.24
28/8/2020,183.98,185.4,183.4046,184.39
31/8/2020,184.79,185.53,184.28,184.83
1/9/2020,186.99,186.99,184.33,185.05
2/9/2020,183.75,183.86,181.5,182.62
3/9/2020,182.3,182.82,180.49,181.14
4/9/2020,180.95,182.1,180.05,181.64
8/9/2020,179.5,182.27,179.02,181.29
9/9/2020,182.5,183.22,182.19,183.05
10/9/2020,184.23,184.68,182.28,182.46
11/9/2020,183.14,183.5499,182.005,182.45
14/9/2020,183.57,184.3,183.39,183.89
15/9/2020,184.46,184.67,182.92,183.45
16/9/2020,184.98,185.01,183.33,183.97
17/9/2020,181.92,183.09,181.48,182.96
18/9/2020,183.07,184.09,182.64,183.2
21/9/2020,179.84,180.29,176.75,179.52
22/9/2020,179.63,180.02,178.11,178.65
23/9/2020,176.98,177.26,174.1,174.79
24/9/2020,174.36,176.235,173.77,175.44
25/9/2020,174.41,175.3,173.89,174.94
28/9/2020,175.83,176.805,175.09,176.7
29/9/2020,177.19,178.33,176.95,178.19
30/9/2020,177.71,178.61,176.66,177.12
1/10/2020,178.71,179.5,178.0375,178.7
2/10/2020,178.69,179.29,178.16,178.54
5/10/2020,179.02,180.14,178.9,179.41
6/10/2020,180.16,180.37,177.0513,177.3
7/10/2020,177.09,177.42,176.43,177.22
8/10/2020,178.18,178.45,176.67,177.85
9/10/2020,180.13,181.17,179.93,181.08
12/10/2020,180.57,180.83,180.19,180.56
13/10/2020,178.5633,178.6,177.1,177.72
14/10/2020,179.09,179.59,178.27,178.27
15/10/2020,177.71,179.15,177.59,178.92
16/10/2020,179.22,179.32,178.13,178.3
19/10/2020,179.41,179.475,178.37,178.39
20/10/2020,178.54,179.67,178.08,179.25
21/10/2020,180.47,181.31,180.23,180.6
22/10/2020,178.8767,179.027,177.72,178.83
23/10/2020,179.09,179.2,177.76,178.64
26/10/2020,178.75,179.14,178.22,178.55
27/10/2020,178.71,179.43,178.51,179.02
28/10/2020,176.45,176.85,175.44,176.13
29/10/2020,175.02,176.14,174.83,175.4
30/10/2020,177.18,177.36,175.95,176.2
2/11/2020,177.4499,177.925,177.1301,177.91
3/11/2020,178.95,179.39,178.3,178.92
4/11/2020,178.93,179.19,177.66,178.82
5/11/2020,181,183.285,180.97,182.93
6/11/2020,183.4,183.53,182.19,183.19
9/11/2020,176.42,176.45,173.64,175.08
10/11/2020,176.75,176.91,175.66,175.66
11/11/2020,174.695,175.28,174.435,174.9
12/11/2020,176.04,176.765,175.84,175.96
13/11/2020,177.65,177.8,176.84,177.16
16/11/2020,177.23,177.91,176.87,177.15
17/11/2020,177.25,177.44,176.0903,176.5
18/11/2020,176.26,176.86,175.35,175.49
19/11/2020,174.3,175.22,174.17,175.16
20/11/2020,176.12,176.38,175.58,175.69
23/11/2020,175.1,175.24,171.78,172.23
24/11/2020,169.3,169.69,168.86,169.59
25/11/2020,169.975,170.52,169.24,169.51
27/11/2020,166.9,167.8298,166.78,167.79
30/11/2020,166.68,167.43,166.03,166.67
1/12/2020,169.76,170.48,169.3,170.18
2/12/2020,170.57,171.76,170.15,171.46
3/12/2020,172.64,172.85,171.08,172.81
4/12/2020,172.78,173.32,171.59,172.32
7/12/2020,172.56,175.29,172.51,174.89
8/12/2020,175.51,175.93,174.72,175.5
9/12/2020,173.92,174.0399,171.24,172.5
10/12/2020,172.9,173.58,171.7,172.17
11/12/2020,172.25,173.32,172.11,172.49
14/12/2020,171.91,172.52,170.91,171.54
15/12/2020,173.43,173.9799,173.055,173.94
16/12/2020,174.13,175.015,173.02,174.9
17/12/2020,177.15,177.87,176.575,176.74
18/12/2020,176.65,176.98,176.1,176.44
21/12/2020,176.29,176.94,175.76,175.88
22/12/2020,176.2,176.34,174.34,174.49
23/12/2020,175.1,176.21,175.06,175.65
24/12/2020,175.55,176.37,175.5145,176.35
28/12/2020,177.26,177.91,175.625,175.71
29/12/2020,176.25,176.97,175.57,176.35
30/12/2020,176.44,177.72,176.44,177.7
31/12/2020,178.07,178.4,177.32,178.36
4/1/2021,181.97,182.4,180.955,182.33
5/1/2021,182.87,183.21,181.8239,182.87
6/1/2021,181.49,181.58,178.24,179.9
7/1/2021,179.69,179.92,178.84,179.48
8/1/2021,176.83,176.9899,171.48,173.34
11/1/2021,172.14,173.68,172.03,173
12/1/2021,173.13,174.18,172.32,174.12
13/1/2021,173.68,174.46,173.05,173.37
14/1/2021,173.44,174.22,172.655,173.28
15/1/2021,172.8437,173.07,170.975,171.13
19/1/2021,172.71,172.85,171.92,172.58
20/1/2021,174.37,175.467,173.82,175.39
21/1/2021,175.11,175.51,174.51,175.28
22/1/2021,172.89,174.29,172.35,173.9
25/1/2021,174.8199,174.96,173.19,174.05
26/1/2021,173.98,174.26,173.4202,173.62
27/1/2021,172.93,173.52,171.66,172.52
28/1/2021,174.28,174.73,172.04,172.68
29/1/2021,174.87,175.1633,172.61,172.61
1/2/2021,175.02,175.26,174.06,174.23
2/2/2021,172.49,172.53,171.51,172.11
3/2/2021,172.36,172.5901,171.5,171.85
4/2/2021,168.29,168.395,167.34,168.15
5/2/2021,168.99,170.18,168.67,169.81
8/2/2021,171.9799,172.4,171.49,171.52
9/2/2021,172.57,173.03,171.75,172.08
10/2/2021,173.15,173.22,172.01,172.71
11/2/2021,172.7,172.871,170.71,171.21
12/2/2021,170.29,171.65,169.88,170.69
16/2/2021,168.14,170.065,167.73,168.24
17/2/2021,166.92,167.34,165.85,166.33
18/2/2021,166.98,167.3,165.73,166.32
19/2/2021,166.76,167.94,166.6,167.01
22/2/2021,168.54,169.89,168.3,169.51
23/2/2021,169.48,169.74,168.28,169.12
24/2/2021,167.65,169.14,167.15,169
25/2/2021,166.92,167.66,165.45,165.82
26/2/2021,165,165.1,160.95,161.81
1/3/2021,163.03,163.35,161.16,161.53
2/3/2021,161.93,162.925,161.22,162.41
3/3/2021,160.61,161.69,159.485,160.62
4/3/2021,160.6,161.455,158.43,159.04
5/3/2021,159.66,159.82,158.55,159.14
8/3/2021,158.58,158.74,157.1297,157.49
9/3/2021,160.75,161.2521,160.415,160.84
10/3/2021,161.06,161.78,160.66,161.66
11/3/2021,161.47,161.98,161.12,161.52
12/3/2021,159.54,161.69,159.35,161.49
15/3/2021,162.305,162.55,161.43,162.2
16/3/2021,162.36,163.2,161.81,162.35
17/3/2021,162.268,164.15,161.48,163.51
18/3/2021,161.15,162.82,161.11,162.56
19/3/2021,162.56,163.43,162.4299,163.24
22/3/2021,162.27,163.13,162.16,163
23/3/2021,162.45,162.49,161.592,161.81
24/3/2021,162.21,162.89,161.94,162.37
25/3/2021,163.0599,163.5799,161.32,161.78
26/3/2021,161.71,162.73,161.6499,162.24
29/3/2021,161.46,161.52,159.83,160.31
30/3/2021,157.94,158.2,157.55,157.57
31/3/2021,158.06,160.68,158.05,159.96
1/4/2021,161.56,162.11,161.28,161.98
5/4/2021,161.52,162.4047,161.36,161.92
6/4/2021,162.79,163.53,162.75,163.22
7/4/2021,162.82,163.31,162.5,162.76
8/4/2021,164.1679,164.77,164.14,164.51
9/4/2021,162.75,163.66,162.48,163.27
12/4/2021,162.73,162.8,161.81,162.28
13/4/2021,163.18,163.85,163.03,163.43
14/4/2021,162.77,163.05,162.3,162.72
15/4/2021,164.07,165.79,164.03,165.35
16/4/2021,166.24,166.811,165.94,166.35
19/4/2021,165.91,166.44,165.72,165.89
20/4/2021,165.65,166.81,165.62,166.48
21/4/2021,167.18,168.39,167.15,168.13
22/4/2021,167.11,167.53,166.4901,167.04
23/4/2021,167.37,167.53,165.78,166.4
26/4/2021,166.63,166.865,166.05,166.84
27/4/2021,166.92,167.15,166.28,166.42
28/4/2021,165.75,166.96,165.49,166.91
29/4/2021,165.58,166.26,164.47,166.22
30/4/2021,165.86,166,165.24,165.66
3/5/2021,167.61,168.43,167.41,167.81
4/5/2021,167.69,168.55,165.5,166.58
5/5/2021,166.63,167.31,166.61,167.27
6/5/2021,167.95,170.29,167.92,170.06
7/5/2021,171.53,172.5501,171,171.59
10/5/2021,172.74,172.84,171.78,172.11
11/5/2021,170.5582,172.17,170.27,172.14
12/5/2021,171.4321,171.835,170.345,170.43
13/5/2021,170.35,171.27,170.225,171.13
14/5/2021,172.05,172.7,171.82,172.69
17/5/2021,173.3,175,173.28,174.7
18/5/2021,175.18,175.21,174.46,175.04
19/5/2021,175.14,177,174.345,175.16
20/5/2021,175.32,176.46,175.11,175.96
21/5/2021,176.58,176.8602,175.145,176.04
24/5/2021,176.15,176.59,175.87,176.35
25/5/2021,176.15,177.95,176.04,177.95
26/5/2021,178.368,178.61,177.04,177.64
27/5/2021,177.39,177.82,176.81,177.71
28/5/2021,177.46,178.43,177.2411,178.38
1/6/2021,178.76,178.85,177.19,177.9
2/6/2021,178.34,178.78,177.97,178.77
3/6/2021,175.83,175.83,174.66,175.27
4/6/2021,176.65,177.57,176.61,177.16
7/6/2021,176.96,177.9,176.63,177.87
8/6/2021,177.23,177.54,176.37,177.32
9/6/2021,177.38,177.8,176.78,176.98
10/6/2021,176.7,177.85,176.48,177.74
11/6/2021,176.33,176.57,175.48,175.74
14/6/2021,173.16,175.06,172.95,174.71
15/6/2021,174.78,174.915,173.34,174.05
16/6/2021,173.91,174.465,171.03,171.11
17/6/2021,167.02,167.615,165.44,165.85
18/6/2021,166.14,166.72,164.87,164.93
21/6/2021,166.52,167.2218,166,166.95
22/6/2021,166.35,166.915,166.01,166.25
23/6/2021,166.97,168.03,165.97,166.14
24/6/2021,167,167.23,166.01,166.04
25/6/2021,167.45,167.525,166.29,166.59
28/6/2021,166.68,166.91,166.3575,166.58
29/6/2021,164.34,165.2782,164.01,164.83
30/6/2021,164.57,166.1,164.29,165.63
1/7/2021,166.65,166.88,165.5,166.2
2/7/2021,167.35,167.715,166.4,167.29
6/7/2021,169.27,169.65,167.54,168.12
7/7/2021,168.72,169.23,168.19,168.76
8/7/2021,169.82,169.855,167.91,168.65
9/7/2021,168.84,169.62,168.66,169.21
12/7/2021,168.7,169.16,167.64,169
13/7/2021,169.51,169.9,168.93,169.22
14/7/2021,170.91,171.04,170.28,171.04
15/7/2021,170.89,171.3,170.34,171.07
16/7/2021,170.65,170.95,169.28,169.41
19/7/2021,169.51,169.91,168.89,169.61
20/7/2021,170.51,170.8,168.92,169.39
21/7/2021,168.33,169,168.14,168.76
22/7/2021,168.49,169.191,168.06,169.09
23/7/2021,168.5,168.88,167.95,168.56
26/7/2021,168.58,168.86,168.08,168.16
27/7/2021,168.73,168.905,167.93,168.44
28/7/2021,168.26,169.38,167.72,169.29
29/7/2021,170.7,171.52,170.67,171.17
30/7/2021,170.72,170.99,169.38,169.82
2/8/2021,169.3,170.245,169.1,169.61
3/8/2021,169.42,169.83,169.21,169.49
4/8/2021,171.28,171.4,168.99,169.53
5/8/2021,169.37,169.4371,168.203,168.86
6/8/2021,165.84,165.93,164.55,164.64
9/8/2021,163.01,163.295,161.26,161.72
10/8/2021,161.39,162.11,160.68,161.77
11/8/2021,163.15,164.17,162.68,164
12/8/2021,163.65,164.1,162.9335,164.04
13/8/2021,165.02,166.46,164.89,166.39
16/8/2021,166.73,167.39,166.59,167.22
17/8/2021,167.29,167.73,166.56,166.97
18/8/2021,167.24,167.51,166.26,167.1
19/8/2021,167.24,167.29,166.16,166.61
20/8/2021,166.8,167.14,166.36,166.7
23/8/2021,168.82,168.91,167.96,168.73
24/8/2021,169.04,169.27,168.52,168.65
25/8/2021,167.88,167.92,166.74,167.48
26/8/2021,167.21,168.21,166.83,167.67
27/8/2021,167.58,170.19,166.87,170.19
30/8/2021,169.66,169.835,169.09,169.35
31/8/2021,169.23,169.92,168.75,169.69
1/9/2021,169.94,170,169.16,169.7
2/9/2021,169.5,169.63,168.82,169.25
3/9/2021,170.59,171.55,170.15,171.06
7/9/2021,169.56,169.78,167.63,167.71
8/9/2021,168.02,168.08,166.7,167.29
9/9/2021,168.17,168.28,166.83,168.03
10/9/2021,167.81,168.08,167.145,167.18
13/9/2021,167.45,168.22,167.395,167.74
14/9/2021,168.22,169.16,167.48,168.82
15/9/2021,168.1332,168.36,167.45,167.83
16/9/2021,164.38,164.44,163.233,164.03
17/9/2021,163.86,164.32,163.4,163.77
20/9/2021,164.29,165.28,164.07,164.94
21/9/2021,165.81,166.63,165.49,166.04
22/9/2021,165.89,167.15,165.03,165.42
23/9/2021,164.1,164.2,163.27,163.51
24/9/2021,163,164,162.74,163.3
27/9/2021,163.85,164.3608,163.51,163.64
28/9/2021,162.73,162.82,161.73,162.05
29/9/2021,162.35,162.74,160.97,161.32
30/9/2021,162.66,164.95,162.34,164.22
1/10/2021,164.27,164.96,163.885,164.59
4/10/2021,163.69,165.54,163.47,165.36
5/10/2021,163.94,164.85,163.49,164.59
6/10/2021,164.23,165.06,164.1531,165.03
7/10/2021,164.02,164.8507,163.96,164.16
8/10/2021,166.32,166.42,164.135,164.23
11/10/2021,164.04,164.58,163.91,163.92
12/10/2021,164.5701,165.44,164.31,164.66
13/10/2021,165.28,167.92,165.28,167.59
14/10/2021,168.19,168.22,167.71,168
15/10/2021,165.39,166.09,165.1,165.33
18/10/2021,165.42,165.59,164.81,164.92
19/10/2021,166.5,166.5,165.2001,165.45
20/10/2021,166.21,167.11,165.9258,166.9
21/10/2021,166.7,166.94,166.24,166.75
22/10/2021,168.67,169.54,166.67,167.77
25/10/2021,168.66,169.21,168.53,168.93
26/10/2021,167.88,167.91,166.63,167.68
27/10/2021,167.73,168.2,166.86,168.12
28/10/2021,168.98,169.25,167.53,168.08
29/10/2021,166.29,166.73,165.64,166.65
1/11/2021,167.38,167.84,166.91,167.52
2/11/2021,167.43,167.63,166.963,167.16
3/11/2021,165.34,165.95,164.38,165.77
4/11/2021,167.51,168.14,167.37,167.65
5/11/2021,168.42,169.94,167.85,169.84
8/11/2021,170.43,170.7,170.06,170.45
9/11/2021,170.73,171.31,170.12,171.29
10/11/2021,173.67,174.65,172.11,173.15
11/11/2021,173.98,174.27,173.74,174.12
12/11/2021,173.51,174.67,173.4,174.45
15/11/2021,174.1,174.59,173.69,174.18
16/11/2021,173.97,174.48,172.86,172.92
17/11/2021,174.24,174.605,173.89,174.5
18/11/2021,173.96,174.36,173.53,173.94
19/11/2021,173.69,174.1,172.235,172.61
22/11/2021,169.9,170.44,168.42,168.74
23/11/2021,167.28,167.6,166.53,167.28
24/11/2021,166.5825,167.44,166.32,167.12
26/11/2021,168.6,168.64,166.37,166.85
29/11/2021,166.84,167.255,166.38,166.62
30/11/2021,167.77,169.01,165.37,165.5
1/12/2021,166.84,167.47,166.06,166.16
2/12/2021,165.89,165.9405,164.63,165.24
3/12/2021,165.49,166.93,165,166.63
6/12/2021,166.14,166.8,165.93,166.22
7/12/2021,166.2,167.08,166.18,166.81
8/12/2021,166.51,166.96,166.28,166.9
9/12/2021,166.54,166.58,165.65,165.88
10/12/2021,166.72,166.915,166.18,166.58
13/12/2021,166.9,167.255,166.67,167
14/12/2021,165.34,166.14,165.16,165.44
15/12/2021,165.27,166.4,163.8,166.15
16/12/2021,167.01,168.18,166.94,168.16
17/12/2021,168.73,169.125,167.78,167.8
20/12/2021,167.88,168,167.06,167.09
21/12/2021,167.69,167.7754,166.74,167.02
22/12/2021,167.58,168.64,167.11,168.59
23/12/2021,168.69,169.16,168.01,168.97
27/12/2021,168.96,169.42,168.78,169.37
28/12/2021,169.33,169.65,168.62,168.64
29/12/2021,167.36,168.69,167.28,168.59
30/12/2021,168.43,169.81,168.37,169.8
31/12/2021,170.53,171.04,170.04,170.96
