date,open,high,low,close
1/6/2020,121.62,121.77,121.49,121.77
2/6/2020,121.63,121.735,121.49,121.57
3/6/2020,121.17,121.19,120.75,120.85
4/6/2020,120.66,120.67,120.308,120.37
5/6/2020,119.6,119.81,119.35,119.77
8/6/2020,119.67,120.01,119.66,119.9
9/6/2020,120.37,120.53,120.245,120.33
10/6/2020,120.61,121.23,120.5528,121.23
11/6/2020,121.68,121.85,121.59,121.66
12/6/2020,121.44,121.66,121.327,121.39
15/6/2020,121.66,121.74,121.29,121.29
16/6/2020,120.84,121.27,120.73,121.04
17/6/2020,121.16,121.27,120.97,121.23
18/6/2020,121.51,121.555,121.415,121.5
19/6/2020,121.23,121.61,121.23,121.54
22/6/2020,121.66,121.71,121.365,121.43
23/6/2020,121.31,121.43,121.24,121.39
24/6/2020,121.29,121.66,121.29,121.62
25/6/2020,121.8,121.83,121.6109,121.64
26/6/2020,121.8,122.07,121.775,121.97
29/6/2020,121.93,122.14,121.92,122.09
30/6/2020,122.145,122.19,121.7908,121.87
1/7/2020,121.53,121.655,121.35,121.57
2/7/2020,121.44,121.74,121.35,121.72
6/7/2020,121.41,121.555,121.29,121.54
7/7/2020,121.63,121.94,121.57,121.93
8/7/2020,121.72,121.87,121.61,121.74
9/7/2020,121.77,122.239,121.76,122.15
10/7/2020,122.25,122.29,121.85,121.89
13/7/2020,121.71,122.04,121.675,122.02
14/7/2020,122.18,122.23,121.99,122.01
15/7/2020,121.83,122.09,121.815,121.97
16/7/2020,122.16,122.245,122.06,122.06
17/7/2020,122.12,122.15,121.97,122.03
20/7/2020,122.2,122.22,122.0179,122.11
21/7/2020,122.16,122.28,122.12,122.24
22/7/2020,122.39,122.39,122.2358,122.28
23/7/2020,122.43,122.45,122.29,122.4
24/7/2020,122.3,122.43,122.273,122.34
27/7/2020,122.44,122.4579,122.12,122.15
28/7/2020,122.3,122.47,122.26,122.44
29/7/2020,122.45,122.6,122.31,122.6
30/7/2020,122.75,122.78,122.67,122.765
31/7/2020,122.64,122.89,122.585,122.8
3/8/2020,122.52,122.65,122.46,122.64
4/8/2020,122.83,123.09,122.79,123.06
5/8/2020,122.75,122.78,122.61,122.65
6/8/2020,122.89,123.06,122.73,122.79
7/8/2020,122.83,122.9,122.49,122.53
10/8/2020,122.7,122.72,122.4,122.4
11/8/2020,121.96,122.04,121.69,121.98
12/8/2020,121.65,121.76,121.465,121.62
13/8/2020,121.6,121.705,121.25,121.37
14/8/2020,121.48,121.59,121.42,121.43
17/8/2020,121.69,121.83,121.6,121.63
18/8/2020,121.76,121.915,121.685,121.84
19/8/2020,121.9,121.97,121.65,121.68
20/8/2020,122.05,122.08,121.945,122.03
21/8/2020,122.11,122.1484,121.92,122.12
24/8/2020,122.09,122.21,121.93,121.95
25/8/2020,121.555,121.72,121.39,121.655
26/8/2020,121.54,121.67,121.38,121.61
27/8/2020,121.87,121.87,121.18,121.18
28/8/2020,121.41,121.53,121.26,121.38
31/8/2020,121.4,121.71,121.38,121.51
1/9/2020,121.4,121.82,121.3,121.82
2/9/2020,121.72,122.04,121.7,121.99
3/9/2020,122.08,122.39,122.02,122.15
4/9/2020,121.83,121.92,121.38,121.47
8/9/2020,121.74,121.92,121.7,121.73
9/9/2020,121.76,121.83,121.54,121.67
10/9/2020,121.51,121.84,121.435,121.82
11/9/2020,121.88,122.01,121.835,122.01
14/9/2020,122.02,122.0966,121.83,121.9
15/9/2020,121.83,121.9,121.76,121.84
16/9/2020,122,122,121.66,121.77
17/9/2020,122.05,122.05,121.77,121.805
18/9/2020,121.85,121.88,121.7,121.7
21/9/2020,122.01,122.145,121.895,121.92
22/9/2020,121.92,122.03,121.88,121.92
23/9/2020,121.92,121.955,121.76,121.92
24/9/2020,121.97,122.02,121.91,121.98
25/9/2020,122.06,122.12,122,122.08
28/9/2020,122.04,122.075,121.995,122.06
29/9/2020,122.13,122.22,122.093,122.15
30/9/2020,122.03,122.03,121.66,121.82
1/10/2020,121.53,121.8989,121.43,121.81
2/10/2020,121.91,121.93,121.595,121.685
5/10/2020,121.35,121.36,120.92,120.92
6/10/2020,120.945,121.4,120.87,121.2
7/10/2020,120.97,121.1,120.78,120.85
8/10/2020,120.99,121.09,120.94,121.07
9/10/2020,120.97,121.13,120.78,121.01
12/10/2020,121.06,121.14,120.99,121.14
13/10/2020,121.27,121.43,121.27,121.41
14/10/2020,121.48,121.55,121.4,121.45
15/10/2020,121.575,121.6,121.29,121.32
16/10/2020,121.315,121.46,121.21,121.25
19/10/2020,121.02,121.13,120.9,121.05
20/10/2020,120.9,120.98,120.75,120.79
21/10/2020,120.64,120.76,120.56,120.63
22/10/2020,120.525,120.57,120.2,120.21
23/10/2020,120.19,120.49,120.18,120.38
26/10/2020,120.64,120.8301,120.59,120.7
27/10/2020,120.87,121.01,120.82,120.97
28/10/2020,121.15,121.18,120.88,120.96
29/10/2020,120.92,120.94,120.37,120.45
30/10/2020,120.4,120.45,120.06,120.06
2/11/2020,120.34,120.42,120.13,120.19
3/11/2020,120.01,120.03,119.825,119.92
4/11/2020,120.93,121.06,120.775,120.93
5/11/2020,120.98,121.0183,120.77,120.91
6/11/2020,120.53,120.59,120.362,120.5
9/11/2020,119.59,119.63,119.19,119.61
10/11/2020,119.22,119.5,119.2052,119.27
11/11/2020,119.28,119.51,119.26,119.46
12/11/2020,119.82,120.15,119.78,120.14
13/11/2020,120.09,120.13,119.96,119.98
16/11/2020,119.9,119.995,119.88,119.89
17/11/2020,120.12,120.245,120.093,120.2
18/11/2020,120.28,120.28,119.9898,120.16
19/11/2020,120.29,120.41,120.25,120.29
20/11/2020,120.35,120.52,120.33,120.5
23/11/2020,120.34,120.36,120.2007,120.26
24/11/2020,120.17,120.185,120.005,120.07
25/11/2020,120.16,120.325,120.1,120.11
27/11/2020,120.305,120.47,120.3,120.47
30/11/2020,120.42,120.51,120.3501,120.39
1/12/2020,119.97,120.0089,119.53,119.67
2/12/2020,119.56,119.58,119.295,119.47
3/12/2020,119.65,119.9,119.6,119.79
4/12/2020,119.41,119.44,119.2,119.32
7/12/2020,119.61,119.7587,119.59,119.69
8/12/2020,119.91,120.035,119.8,119.81
9/12/2020,119.59,119.77,119.465,119.64
10/12/2020,119.74,119.95,119.64,119.91
11/12/2020,120.08,120.27,120.05,120.15
14/12/2020,119.84,120.155,119.78,120.08
15/12/2020,119.93,120.025,119.835,119.96
16/12/2020,119.69,119.995,119.64,119.86
17/12/2020,119.99,120.0712,119.6189,119.7
18/12/2020,119.79,119.85,119.58,119.6
21/12/2020,119.79,119.83,119.58,119.68
22/12/2020,119.83,119.8989,119.71,119.88
23/12/2020,119.65,119.66,119.42,119.63
24/12/2020,119.74,119.8,119.71,119.8
28/12/2020,119.6078,119.81,119.537,119.81
29/12/2020,119.64,119.8264,119.635,119.79
30/12/2020,119.74,119.87,119.73,119.87
31/12/2020,119.85,120,119.845,119.95
4/1/2021,119.68,120.06,119.645,119.98
5/1/2021,119.87,119.89,119.58,119.7
6/1/2021,119.12,119.12,118.7712,119
7/1/2021,118.5764,118.655,118.4755,118.58
8/1/2021,118.35,118.43,118.13,118.24
11/1/2021,118.15,118.155,117.985,118.01
12/1/2021,117.765,118.0436,117.57,117.99
13/1/2021,118.1669,118.545,118.14,118.4
14/1/2021,118.39,118.47,118.03,118.13
15/1/2021,118.38,118.53,118.21,118.45
19/1/2021,118.28,118.52,118.23,118.52
20/1/2021,118.39,118.57,118.36,118.57
21/1/2021,118.37,118.48,118.3,118.4
22/1/2021,118.5,118.595,118.435,118.58
25/1/2021,118.75,119.06,118.71,119.06
26/1/2021,118.94,119.06,118.92,119.02
27/1/2021,119.22,119.34,119.12,119.16
28/1/2021,119,119.01,118.715,118.85
29/1/2021,118.505,118.79,118.47,118.64
1/2/2021,118.57,118.77,118.53,118.71
2/2/2021,118.34,118.46,118.3,118.41
3/2/2021,118.25,118.31,118.1,118.12
4/2/2021,117.98,118.13,117.89,118.08
5/2/2021,118.05,118.1753,117.83,117.83
8/2/2021,117.81,118.04,117.735,117.88
9/2/2021,118.01,118.13,117.92,117.97
10/2/2021,118.1,118.27,118.085,118.27
11/2/2021,118.27,118.3089,118.125,118.18
12/2/2021,117.89,118.02,117.7541,117.79
16/2/2021,117.265,117.38,116.86,116.94
17/2/2021,117.02,117.1681,116.88,117.02
18/2/2021,116.83,117.1001,116.74,117.01
19/2/2021,116.66,116.77,116.37,116.54
22/2/2021,116.45,116.67,116.26,116.35
23/2/2021,116.27,116.58,116.17,116.44
24/2/2021,115.86,116.34,115.79,116.28
25/2/2021,115.61,115.72,114.1,114.73
26/2/2021,115.14,115.81,114.71,115.76
1/3/2021,115.47,115.69,115.25,115.56
2/3/2021,115.46,115.78,115.41,115.77
3/3/2021,115.22,115.24,114.93,115.15
4/3/2021,115.14,115.27,114.41,114.58
5/3/2021,114.12,114.57,114.0214,114.42
8/3/2021,114.15,114.175,113.93,113.97
9/3/2021,114.47,114.605,114.29,114.51
10/3/2021,114.51,114.8565,114.45,114.75
11/3/2021,114.74,114.87,114.54,114.71
12/3/2021,113.9814,113.99,113.76,113.88
15/3/2021,113.95,114.13,113.9219,114.02
16/3/2021,114.15,114.235,113.87,114
17/3/2021,113.57,114.05,113.36,113.81
18/3/2021,112.9,113.23,112.7899,113.1
19/3/2021,112.86,113.2,112.83,113.03
22/3/2021,113.32,113.46,113.23,113.4
23/3/2021,113.65,113.98,113.568,113.96
24/3/2021,113.73,114.125,113.7,114.11
25/3/2021,114.17,114.24,113.79,113.96
26/3/2021,113.65,113.885,113.565,113.58
29/3/2021,113.68,113.69,113.09,113.19
30/3/2021,112.88,113.16,112.78,113.09
31/3/2021,113.06,113.185,112.79,112.93
1/4/2021,113.21,113.42,113.13,113.36
5/4/2021,112.97,113.129,112.8,113.04
6/4/2021,113.28,113.61,113.24,113.59
7/4/2021,113.565,113.795,113.48,113.52
8/4/2021,113.72,113.92,113.7,113.91
9/4/2021,113.54,113.815,113.44,113.61
12/4/2021,113.52,113.57,113.42,113.54
13/4/2021,113.57,114.01,113.54,114.01
14/4/2021,113.82,113.91,113.72,113.87
15/4/2021,114.23,114.765,114.225,114.6
16/4/2021,114.26,114.465,114.23,114.29
19/4/2021,114.1,114.36,114.04,114.17
20/4/2021,114.14,114.59,114.14,114.51
21/4/2021,114.5,114.625,114.34,114.57
22/4/2021,114.56,114.687,114.285,114.66
23/4/2021,114.64,114.65,114.33,114.51
26/4/2021,114.46,114.55,114.39,114.39
27/4/2021,114.23,114.33,113.935,113.94
28/4/2021,113.95,114.11,113.66,114.09
29/4/2021,113.55,113.9,113.4434,113.89
30/4/2021,113.94,114.03,113.77,113.99
3/5/2021,113.96,114.35,113.92,114.11
4/5/2021,114.34,114.56,114.2,114.26
5/5/2021,114.1423,114.43,114.1423,114.4
6/5/2021,114.32,114.5784,114.3,114.45
7/5/2021,114.72,114.9499,114.39,114.49
10/5/2021,114.535,114.63,114.21,114.26
11/5/2021,114.09,114.165,114.02,114.07
12/5/2021,113.65,113.73,113.47,113.52
13/5/2021,113.6571,113.94,113.59,113.9
14/5/2021,114.07,114.19,113.95,114.15
17/5/2021,114.07,114.12,113.99,114.04
18/5/2021,114.03,114.09,113.92,114.04
19/5/2021,114.02,114.25,113.595,113.7
20/5/2021,113.9,114.18,113.87,114.17
21/5/2021,114.28,114.31,114.08,114.21
24/5/2021,114.27,114.43,114.215,114.32
25/5/2021,114.44,114.76,114.44,114.74
26/5/2021,114.66,114.81,114.56,114.61
27/5/2021,114.36,114.41,114.2,114.41
28/5/2021,114.36,114.64,114.36,114.4
1/6/2021,114.1934,114.32,114.0471,114.3
2/6/2021,114.42,114.51,114.37,114.43
3/6/2021,114.33,114.33,114.09,114.14
4/6/2021,114.43,114.78,114.41,114.77
7/6/2021,114.63,114.72,114.6,114.68
8/6/2021,115.04,115.0699,114.96,115.01
9/6/2021,115.42,115.55,115.215,115.37
10/6/2021,115.12,115.79,115.07,115.78
11/6/2021,115.7,115.72,115.505,115.61
14/6/2021,115.49,115.5,115.195,115.25
15/6/2021,115.19,115.29,115.13,115.27
16/6/2021,115.32,115.38,114.31,114.48
17/6/2021,114.66,115.26,114.58,114.89
18/6/2021,115.04,115.58,114.81,115.54
21/6/2021,115.26,115.35,115.075,115.17
22/6/2021,115.04,115.41,115.01,115.38
23/6/2021,115.25,115.37,115.095,115.15
24/6/2021,115.15,115.28,115.08,115.13
25/6/2021,115.21,115.245,114.69,114.89
28/6/2021,115.11,115.36,115.1,115.25
29/6/2021,115.1,115.32,115.09,115.31
30/6/2021,115.48,115.66,115.46,115.49
1/7/2021,115.38,115.45,115.17,115.33
2/7/2021,115.47,115.75,115.44,115.75
6/7/2021,115.89,116.44,115.885,116.36
7/7/2021,116.58,116.91,116.47,116.7
8/7/2021,116.915,117.19,116.82,117
9/7/2021,116.52,116.54,116.395,116.41
12/7/2021,116.51,116.56,116.2599,116.35
13/7/2021,116.41,116.53,115.89,115.99
14/7/2021,116.305,116.52,116.21,116.49
15/7/2021,116.79,117.04,116.53,116.98
16/7/2021,116.67,116.98,116.66,116.96
19/7/2021,117.74,118.11,117.68,117.96
20/7/2021,118.47,118.52,117.71,117.81
21/7/2021,117.33,117.41,117.02,117.13
22/7/2021,117.13,117.64,117.12,117.4
23/7/2021,116.98,117.25,116.97,117.22
26/7/2021,117.4,117.4181,117.12,117.14
27/7/2021,117.62,117.71,117.51,117.64
28/7/2021,117.42,117.75,117.255,117.74
29/7/2021,117.31,117.53,117.28,117.38
30/7/2021,117.58,117.78,117.57,117.71
2/8/2021,117.82,118.38,117.71,118.15
3/8/2021,118.18,118.365,118.12,118.18
4/8/2021,118.53,118.63,117.78,118.15
5/8/2021,117.9,117.96,117.64,117.72
6/8/2021,117.14,117.25,117,117.03
9/8/2021,117.198,117.31,116.78,116.78
10/8/2021,116.87,116.88,116.55,116.56
11/8/2021,116.64,116.99,116.44,116.69
12/8/2021,116.57,116.6954,116.43,116.57
13/8/2021,116.745,117.24,116.73,117.24
16/8/2021,117.55,117.82,117.5,117.5
17/8/2021,117.48,117.7,117.415,117.44
18/8/2021,117.385,117.49,117.13,117.38
19/8/2021,117.63,117.7166,117.53,117.64
20/8/2021,117.64,117.705,117.41,117.53
23/8/2021,117.5,117.575,117.4,117.56
24/8/2021,117.41,117.51,117.205,117.24
25/8/2021,117.2,117.24,116.72,116.78
26/8/2021,116.72,116.83,116.59,116.78
27/8/2021,116.78,117.16,116.63,117.16
30/8/2021,117.14,117.4,117.1041,117.39
31/8/2021,117.33,117.49,117.12,117.17
1/9/2021,117.245,117.29,117.04,117.14
2/9/2021,117.27,117.28,117.14,117.28
3/9/2021,117.01,117.05,116.875,117
7/9/2021,116.59,116.68,116.435,116.54
8/9/2021,116.7,116.94,116.63,116.86
9/9/2021,116.91,117.32,116.81,117.19
10/9/2021,116.93,117.03,116.71,116.82
13/9/2021,116.93,117.06,116.905,116.96
14/9/2021,117.16,117.52,117.1,117.4
15/9/2021,117.33,117.35,117.0033,117.2
16/9/2021,116.785,117.01,116.68,116.83
17/9/2021,116.535,116.57,116.38,116.49
20/9/2021,116.91,117.21,116.82,117.08
21/9/2021,117.115,117.15,116.94,117.01
22/9/2021,117.01,117.22,116.79,117.12
23/9/2021,116.58,116.61,116.06,116.06
24/9/2021,115.9,115.91,115.64,115.71
27/9/2021,115.4,115.6,115.37,115.4
28/9/2021,114.98,115.2181,114.725,114.96
29/9/2021,115.2,115.355,114.865,115.08
30/9/2021,114.97,115.26,114.92,115.22
1/10/2021,115.355,115.66,115.26,115.61
4/10/2021,115.41,115.665,115.26,115.47
5/10/2021,115.29,115.32,114.99,115.11
6/10/2021,115.15,115.26,115.05,115.14
7/10/2021,114.875,114.91,114.67,114.68
8/10/2021,114.62,114.62,114.3,114.43
11/10/2021,114.23,114.32,114.13,114.15
12/10/2021,114.35,114.71,114.28,114.67
13/10/2021,114.74,115.05,114.68,114.89
14/10/2021,115.02,115.205,114.895,115.16
15/10/2021,114.74,114.77,114.53,114.59
18/10/2021,114.25,114.52,114.07,114.43
19/10/2021,114.27,114.315,114,114.02
20/10/2021,114.02,114.21,113.94,113.97
21/10/2021,113.9,113.95,113.63,113.67
22/10/2021,113.78,114.05,113.67,113.96
25/10/2021,113.98,114.22,113.98,114.1
26/10/2021,114.12,114.24,113.9,114.24
27/10/2021,114.64,115.06,114.32,114.88
28/10/2021,114.76,114.91,114.46,114.58
29/10/2021,114.27,114.86,114.19,114.63
1/11/2021,114.22,114.63,114.19,114.54
2/11/2021,114.67,114.96,114.66,114.82
3/11/2021,114.84,114.88,114.27,114.46
4/11/2021,114.66,115.17,114.66,115.08
5/11/2021,115.335,115.81,115.22,115.71
8/11/2021,115.52,115.52,115.16,115.21
9/11/2021,115.695,115.98,115.65,115.74
10/11/2021,115.54,115.57,114.54,114.75
11/11/2021,114.75,114.8,114.38,114.38
12/11/2021,114.8,114.94,114.52,114.62
15/11/2021,114.55,114.5786,114.13,114.17
16/11/2021,114.18,114.4,114.05,114.07
17/11/2021,114.07,114.49,114.05,114.48
18/11/2021,114.31,114.58,114.29,114.55
19/11/2021,114.92,115.11,114.79,114.86
22/11/2021,114.33,114.435,113.945,114.02
23/11/2021,113.82,113.88,113.55,113.55
24/11/2021,113.57,113.92,113.5,113.9
26/11/2021,114.98,115.39,114.92,115.37
29/11/2021,114.692,115.195,114.66,115.11
30/11/2021,115.82,116.145,115.22,115.8
1/12/2021,115.298,115.93,115.155,115.93
2/12/2021,115.9,115.95,115.41,115.68
3/12/2021,115.49,116.64,115.39,116.36
6/12/2021,116.19,116.28,115.65,115.78
7/12/2021,115.46,115.7,115.255,115.34
8/12/2021,115.17,115.2,114.815,114.97
9/12/2021,115.25,115.44,115.1,115.26
10/12/2021,115.44,115.655,115.28,115.34
13/12/2021,115.63,115.985,115.61,115.89
14/12/2021,115.65,115.805,115.4305,115.69
15/12/2021,115.41,115.73,115.28,115.52
16/12/2021,115.58,115.905,115.5584,115.75
17/12/2021,116.12,116.335,115.94,116.01
20/12/2021,116.2,116.35,115.88,115.91
21/12/2021,115.49,115.54,115.23,115.45
22/12/2021,115.63,115.64,115.335,115.56
23/12/2021,115.48,115.49,115.18,115.32
27/12/2021,115.28,115.42,115.25,115.36
28/12/2021,115.55,115.58,115.28,115.34
29/12/2021,114.97,115.07,114.665,114.75
30/12/2021,114.98,115.14,114.79,115.13
31/12/2021,115.16,115.31,115,115
